LoanId;AmountDisbursed;Interest;LoanBalance;BorrowDate;Product;Branch;ClearDate;CustomerId;Gender;LoanLimit;CreditScore;loan_repayment_txn_count;loan_repayment_total_paid;loan_repayment_first_payment;loan_repayment_last_payment;loan_overpayment;missed_instalments;Industry;Business Type;Year of Establishment
680683;10000;2750;0;07.05.2024;5 WEEKS CREDIT EASE;MOLO;140524;442;FEMALE;16700;2500;2;12750;140525;200525;0;50;Food & Hospitality;Meat Vendor-Butchery;2020
726603;5000;1500;0;8/29/2024;5 WEEKS CREDIT EASE;MOLO;90524;412;FEMALE;5000;2000;2;2300;290824;291024;0;40;Food & Hospitality;Retail Shop;2016
856005;10000;2750;0;6/23/2025;5 WEEKS CREDIT EASE;MOLO;190725;295;MALE;12000;2000;2;9200;181125;241125;0;50;Food & Hospitality;Bar/ Restaurant;2016
768510;10000;2750;0;09.12.2024;5 WEEKS CREDIT EASE;MOLO;161224;90;MALE;20000;2000;2;2573;171125;251125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
935487;4000;1250;0;11/24/2025;5 WEEKS CREDIT EASE;MOLO;120825;1789;MALE;5300;2500;3;4100;241125;301125;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
921339;5000;1500;0;10/27/2025;5 WEEKS CREDIT EASE;ENGINEER;111225;1755;FEMALE;11000;3000;3;6500;271025;141125;0;0;Personal Services ;Tailoring Services;2015
932576;6000;2450;0;11/29/2025;7 WEEKS CREDIT EASE;ENGINEER;151225;1752;FEMALE;11000;3500;3;6950;171125;291125;0;0;Food & Hospitality;Food Kiosks;2022
917522;5000;1500;0;11/13/2025;5 WEEKS CREDIT EASE;MOLO;110525;1747;FEMALE;13000;2000;3;2895;131125;131125;0;30;Food & Hospitality;Food Kiosks;2011
917296;4000;1250;0;10/30/2025;5 WEEKS CREDIT EASE;ENGINEER;110525;1745;FEMALE;11000;2500;3;4050;301025;71125;0;0;Fashion & Beauty Products;Caterer;2019
933155;5000;1500;0;11/21/2025;5 WEEKS CREDIT EASE;MOLO;120225;1744;FEMALE;16000;2000;3;5650;181125;281125;0;0;Food & Hospitality;Guest House/ Lodges;2013
923378;6000;1750;0;11/17/2025;5 WEEKS CREDIT EASE;MOLO;171125;1720;FEMALE;10000;2000;3;5250;171125;301125;0;10;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
895416;4000;1250;0;9/15/2025;5 WEEKS CREDIT EASE;ENGINEER;290925;1706;FEMALE;8000;2500;3;5250;150925;211025;0;10;Personal Services ;Retail Shop;2023
888972;3000;1000;0;8/20/2025;5 WEEKS CREDIT EASE;MOLO;180925;1691;FEMALE;11000;2000;3;4000;200825;260825;0;0;Human Health & Animal Services;Agro-vet;2019
888803;4000;1250;0;8/28/2025;5 WEEKS CREDIT EASE;MOLO;170925;1659;FEMALE;9000;1800;3;5250;280825;170925;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
888170;10000;2750;0;9/16/2025;5 WEEKS CREDIT EASE;MOLO;160925;1650;FEMALE;16000;2000;3;12750;160925;121125;0;40;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
931748;5000;1500;0;11/28/2025;5 WEEKS CREDIT EASE;MOLO;301125;1647;MALE;17000;3000;3;2300;201125;281125;0;30;Food & Hospitality;Food Kiosks;2017
916240;8000;2250;0;10/25/2025;5 WEEKS CREDIT EASE;MOLO;110325;1612;FEMALE;9000;3000;3;4600;211025;251025;0;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
849854;5000;1500;0;6/25/2025;5 WEEKS CREDIT EASE;MOLO;70825;1596;MALE;6000;2500;3;6500;250625;150825;0;0;Fashion & Beauty Products;New Clothes;2022
848230;5000;1500;0;7/17/2025;5 WEEKS CREDIT EASE;MOLO;70325;1592;FEMALE;6000;1800;3;3050;170725;290725;0;20;Food & Hospitality;Guest House/ Lodges;2022
859295;5000;1500;0;7/18/2025;5 WEEKS CREDIT EASE;MOLO;250725;1580;MALE;7000;3000;3;6500;180725;290725;0;0;Not defined;Farming-Animal Products;2020
895175;5000;1500;0;9/30/2025;5 WEEKS CREDIT EASE;MOLO;290925;1569;FEMALE;11000;1500;3;1816;261125;301125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
858232;5000;1500;0;7/21/2025;5 WEEKS CREDIT EASE;ENGINEER;230725;1567;MALE;5000;2000;3;6500;210725;11125;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2024
871145;7000;2000;0;8/21/2025;5 WEEKS CREDIT EASE;MOLO;190825;1529;FEMALE;0;2000;3;6950;130825;210825;0;10;Food & Hospitality;Food Kiosks;2021
862147;5000;1500;0;7/31/2025;5 WEEKS CREDIT EASE;ENGINEER;310725;1526;MALE;8000;2500;3;600;290725;310725;0;50;Fashion & Beauty Products;Second Hand Clothes;2011
823138;5000;1500;0;10.05.2025;5 WEEKS CREDIT EASE;ENGINEER;51225;1505;MALE;12000;2500;3;6500;220825;90925;0;0;Fashion & Beauty Products;Second Hand Clothes;2022
832591;6000;1750;0;09.07.2025;5 WEEKS CREDIT EASE;ENGINEER;310525;1483;MALE;6000;2500;3;3435;240625;90725;0;30;Food & Hospitality;Meat Vendor-Butchery;2019
832389;5000;1500;0;6/29/2025;5 WEEKS CREDIT EASE;MOLO;300525;1477;MALE;7000;1500;3;2000;260525;290625;0;30;Agriculture ;Farming-Crop Products (Coconuts etc);2020
932730;6000;1750;0;11/24/2025;5 WEEKS CREDIT EASE;MOLO;120225;1468;MALE;9000;1800;3;4910;171125;241125;0;10;Food & Hospitality;Retail Shop;2023
812631;10000;2750;0;3/28/2025;5 WEEKS CREDIT EASE;MOLO;170425;1464;FEMALE;22500;2000;3;12750;280325;100725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2014
857950;5000;1500;0;7/21/2025;5 WEEKS CREDIT EASE;ENGINEER;230725;1439;MALE;12000;2000;3;3000;180825;30925;0;50;Food & Hospitality;Retail Shop;2020
797433;5000;1500;0;2/21/2025;5 WEEKS CREDIT EASE;ENGINEER;30725;1434;MALE;0;2000;3;6150;210225;210225;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
795976;5000;1500;0;2/18/2025;5 WEEKS CREDIT EASE;ENGINEER;30225;1432;FEMALE;16200;1800;3;6500;180225;40325;0;0;Food & Hospitality;Food Kiosks;2018
808308;7000;2000;0;05.04.2025;5 WEEKS CREDIT EASE;ENGINEER;40525;1431;MALE;12600;2000;3;9000;210625;60725;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
795327;5000;1500;0;2/20/2025;5 WEEKS CREDIT EASE;ENGINEER;270225;1430;MALE;16200;1800;3;4695;200225;30325;0;10;Fashion & Beauty Products;Footware shop;2013
788918;5000;1500;0;1/28/2025;5 WEEKS CREDIT EASE;ENGINEER;21225;1410;FEMALE;8900;2000;3;6500;280125;110225;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
788887;5000;1500;0;1/30/2025;5 WEEKS CREDIT EASE;ENGINEER;21225;1409;MALE;12500;2500;3;6500;300125;70225;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2014
798124;6000;1750;0;2/24/2025;5 WEEKS CREDIT EASE;ENGINEER;31025;1408;MALE;8700;2000;3;7750;240225;210325;0;0;Manufacturing;Green Grocery (Fruit/Vegetables);2019
787636;5000;1500;0;1/21/2025;5 WEEKS CREDIT EASE;ENGINEER;21025;1405;MALE;7500;2000;3;6500;210125;30225;0;0;Food & Hospitality;Bakery (Bread & Confectionaries);2019
787277;5000;1500;0;1/20/2025;5 WEEKS CREDIT EASE;ENGINEER;20825;1403;FEMALE;7100;2500;3;6500;200125;50225;0;0;Food & Hospitality;Food Kiosks;2018
786780;5000;1500;0;1/29/2025;5 WEEKS CREDIT EASE;ENGINEER;20725;1402;MALE;6900;2500;3;6500;290125;120225;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
801574;5000;1500;0;3/19/2025;5 WEEKS CREDIT EASE;MOLO;190325;1379;FEMALE;8000;2000;3;1500;190325;270325;0;50;Fashion & Beauty Products;New Clothes;2017
777378;5000;1500;0;05.01.2025;5 WEEKS CREDIT EASE;MOLO;10625;1372;FEMALE;5700;2000;3;6500;130625;270625;0;50;Food & Hospitality;Bar/ Restaurant;2013
807792;5000;1500;0;4/30/2025;5 WEEKS CREDIT EASE;MOLO;40425;1349;FEMALE;5800;1800;3;1958;50425;300425;0;40;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
792803;8000;2250;0;06.02.2025;5 WEEKS CREDIT EASE;MOLO;200225;1337;FEMALE;16000;1800;3;10250;60225;200225;0;0;Transportation ;Taxi & Rental Services;2017
911960;5000;1500;0;10/15/2025;5 WEEKS CREDIT EASE;MOLO;271025;1324;MALE;5000;2500;3;6500;50725;160725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
756254;5000;1500;0;11/15/2024;5 WEEKS CREDIT EASE;ENGINEER;151124;1321;MALE;5000;2000;3;6500;131224;281224;0;40;Agriculture, Forestry & Fishing;Green Grocery (Fruit/Vegetables);2019
745598;5000;1500;0;10/17/2024;5 WEEKS CREDIT EASE;ENGINEER;211024;1320;MALE;6400;2500;3;5600;171024;41124;0;0;Food & Hospitality;Second Hand Clothes;2016
849195;7000;2000;0;05.07.2025;5 WEEKS CREDIT EASE;ENGINEER;70525;1319;FEMALE;14000;2000;3;9000;200325;30425;0;0;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2020
881250;7000;2000;0;8/14/2025;5 WEEKS CREDIT EASE;ENGINEER;90325;1316;FEMALE;10000;3000;3;9000;150725;260725;0;0;Food & Hospitality;Caterer;2018
912197;7000;2000;0;10/18/2025;5 WEEKS CREDIT EASE;ENGINEER;271025;1316;FEMALE;8000;2500;3;9000;140825;50925;0;0;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2019
757722;5000;1500;0;11/14/2024;5 WEEKS CREDIT EASE;ENGINEER;181124;1275;MALE;5000;2000;3;2666;141124;281124;0;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
884980;5000;1500;0;03.09.2025;5 WEEKS CREDIT EASE;MOLO;91025;1266;FEMALE;6700;2000;3;6500;260125;90225;0;0;Food & Hospitality;Food Kiosks;2019
743919;7000;2000;0;9/24/2024;5 WEEKS CREDIT EASE;ENGINEER;161024;1265;MALE;14000;2500;3;9000;110924;240924;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2022
795769;5000;1500;0;12.02.2025;5 WEEKS CREDIT EASE;MOLO;280225;1264;MALE;11000;1800;3;6500;300425;50525;0;0;Food & Hospitality;Bar/ Restaurant;2023
716788;5000;1500;0;7/29/2024;5 WEEKS CREDIT EASE;ENGINEER;130824;1256;FEMALE;7000;2000;3;6500;290724;110824;0;0;Hospitality & Tourism;Food Kiosks;2022
774451;11000;4200;0;12/16/2024;7 WEEKS CREDIT EASE;ENGINEER;130125;1226;FEMALE;14100;3000;3;15200;161224;280125;0;0;Fashion & Beauty Products;Second Hand Clothes;2021
705586;5000;1500;0;06.07.2024;5 WEEKS CREDIT EASE;ENGINEER;160724;1218;MALE;6700;1500;3;6500;70624;190624;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
712136;7000;2000;0;7/17/2024;5 WEEKS CREDIT EASE;ENGINEER;80124;1211;MALE;10500;1800;3;9000;80824;200824;0;40;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
690396;5000;1500;0;05.06.2024;5 WEEKS CREDIT EASE;ENGINEER;60824;1182;FEMALE;0;2500;3;6500;110524;50624;0;30;General Hardware & Electronics;Entertainment/Party & Events Planning;2019
685112;5000;1500;0;5/15/2024;5 WEEKS CREDIT EASE;ENGINEER;240524;1171;MALE;6000;2000;3;6500;150524;280524;0;0;Food & Hospitality;Meat Vendor-Butchery;2019
694294;7000;2000;0;10.06.2024;5 WEEKS CREDIT EASE;ENGINEER;180624;1168;FEMALE;12000;2500;3;9000;90924;230924;0;0;Fashion & Beauty Products;New Clothes;2018
684591;5000;1500;0;5/14/2024;5 WEEKS CREDIT EASE;ENGINEER;230524;1168;FEMALE;6700;2000;3;6500;140524;270524;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
683174;5000;1500;0;5/13/2024;5 WEEKS CREDIT EASE;MOLO;200524;1163;MALE;9000;2500;3;6500;130524;260524;0;0;Food & Hospitality;Retail Shop;2018
680225;7000;2000;0;5/13/2024;5 WEEKS CREDIT EASE;ENGINEER;130524;1154;MALE;14000;2500;3;7050;130524;30624;0;0;Fashion & Beauty Products;Barber Shop;2019
681041;5000;1500;0;4/19/2024;5 WEEKS CREDIT EASE;ENGINEER;150524;1138;MALE;7500;2500;3;6500;190424;260424;0;0;Fashion & Beauty Products;Cosmetic Shop;2022
677043;7000;2000;0;11.04.2024;5 WEEKS CREDIT EASE;ENGINEER;50224;1108;FEMALE;10000;2000;3;6885;60824;230824;0;10;Food & Hospitality;Food Kiosks;2017
675377;7000;2000;0;12.04.2024;5 WEEKS CREDIT EASE;ENGINEER;290424;1102;MALE;12800;2000;3;4345;31024;61124;0;20;Food & Hospitality;Beverage Manufacturing- Juice etc;2019
729965;5000;1500;0;07.09.2024;5 WEEKS CREDIT EASE;MOLO;130924;1088;FEMALE;10000;1800;3;6500;70924;101024;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
741999;5000;1500;0;11.10.2024;5 WEEKS CREDIT EASE;MOLO;101224;1088;MALE;7500;2500;3;6500;301224;120125;0;50;Food & Hospitality;Meat Vendor-Butchery;2019
724846;5000;1500;0;8/29/2024;5 WEEKS CREDIT EASE;MOLO;90124;1073;MALE;5600;2500;3;6500;221024;291024;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
727168;7000;2000;0;8/29/2024;5 WEEKS CREDIT EASE;MOLO;90624;1043;MALE;11200;1800;3;9000;150125;290125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
661864;11000;3000;0;3/16/2024;5 WEEKS CREDIT EASE;MOLO;230324;1041;FEMALE;22000;2500;3;14000;30524;210524;0;50;Personal Services ;Building & Construction Materials;2019
686169;12000;3250;0;5/21/2024;5 WEEKS CREDIT EASE;MOLO;280524;1041;FEMALE;14400;2500;3;4470;180624;20724;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2020
817844;5000;1500;0;4/23/2025;5 WEEKS CREDIT EASE;MOLO;300425;1035;FEMALE;6400;2500;3;446;231125;301125;0;50;Food & Hospitality;Food Kiosks;2022
735563;5000;1500;0;9/25/2024;5 WEEKS CREDIT EASE;MOLO;270924;1019;MALE;13800;2500;3;6500;100225;180225;0;50;Food & Hospitality;Food Kiosks;2019
785132;5000;1500;0;04.02.2025;5 WEEKS CREDIT EASE;MOLO;300125;1011;FEMALE;8800;1800;3;6500;230425;280425;0;30;Transportation ;Motor Bike Transportation;2016
820312;10000;2750;0;4/29/2025;5 WEEKS CREDIT EASE;MOLO;50325;994;FEMALE;18600;2500;3;12750;270825;40925;0;50;Food & Hospitality;Food Kiosks;2020
738020;7000;2000;0;9/19/2024;5 WEEKS CREDIT EASE;MOLO;100224;993;MALE;8400;1500;3;9000;70325;200325;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
712299;5000;1500;0;7/31/2024;5 WEEKS CREDIT EASE;MOLO;80124;969;FEMALE;5000;2500;3;6500;190325;10425;0;50;Personal & Professional Services;Building & Construction Materials;2017
887313;5000;1500;0;8/18/2025;5 WEEKS CREDIT EASE;MOLO;150925;931;MALE;8900;2500;3;6500;171125;301125;0;50;Food & Hospitality;Retail Shop;2016
878523;10000;2750;0;8/28/2025;5 WEEKS CREDIT EASE;MOLO;280825;925;MALE;14000;2000;3;12750;251025;21125;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
717480;12000;3250;0;06.09.2024;5 WEEKS CREDIT EASE;MOLO;140824;879;FEMALE;14400;2500;3;10360;300924;41124;0;50;Food & Hospitality;Retail Shop;2018
732131;7000;2000;0;9/19/2024;5 WEEKS CREDIT EASE;MOLO;190924;718;MALE;8900;2500;3;9000;40325;200325;0;50;Personal Services ;Taxi & Rental Services;2022
657925;7000;2000;0;3/13/2024;5 WEEKS CREDIT EASE;MOLO;130324;630;MALE;7000;2000;3;2403;181125;261125;0;50;General Hardware & Electronics;Building & Construction Materials;2019
784993;10000;2750;0;1/28/2025;5 WEEKS CREDIT EASE;MOLO;280125;482;MALE;14000;2500;3;12750;181125;251125;0;50;Fashion & Beauty Products;Footware shop;2018
767077;12000;3250;0;06.12.2024;5 WEEKS CREDIT EASE;MOLO;121124;442;MALE;14400;2000;3;15250;100525;140525;0;50;Personal Services ;Beauty Salon;2018
751278;12000;3250;0;10/26/2024;5 WEEKS CREDIT EASE;MOLO;110224;415;MALE;20600;2000;3;353;40825;60825;0;50;Food & Hospitality;Food Kiosks;2018
816760;5000;1500;0;3/27/2025;5 WEEKS CREDIT EASE;MOLO;280425;295;FEMALE;6700;2500;3;6500;31125;181125;0;50;Food & Hospitality;Food Kiosks;2017
892199;4000;1250;0;9/17/2025;5 WEEKS CREDIT EASE;MOLO;230925;156;FEMALE;8000;2000;3;3700;31025;221025;0;50;Hospitality & Tourism;Entertainment/Party & Events Planning;2019
662037;5000;1500;0;3/29/2024;5 WEEKS CREDIT EASE;MOLO;250324;90;MALE;8000;3500;3;6500;90925;200925;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2021
931766;4000;1250;0;10.11.2025;5 WEEKS CREDIT EASE;ENGINEER;301125;1779;FEMALE;11000;2500;4;5250;121025;11125;0;0;Food & Hospitality;Retail Shop;2020
930697;4000;1250;0;11/15/2025;5 WEEKS CREDIT EASE;MOLO;271125;1773;FEMALE;13000;1500;4;5250;151125;291125;0;0;Food & Hospitality;Beauty Salon;2017
924629;5000;1500;0;11/17/2025;5 WEEKS CREDIT EASE;MOLO;181125;1761;FEMALE;11000;2000;4;4400;171125;301125;0;10;Agriculture ;Farming-Crop Products (Coconuts etc);2018
909495;5000;1500;0;10/14/2025;5 WEEKS CREDIT EASE;MOLO;221025;1737;MALE;14000;3000;4;6500;141025;111125;0;0;Not defined;Other;2019
906831;5000;1500;0;09.10.2025;5 WEEKS CREDIT EASE;ENGINEER;181025;1730;FEMALE;11000;2500;4;6500;130925;31025;0;0;Food & Hospitality;Food Kiosks;2020
922050;5000;1500;0;12.11.2025;5 WEEKS CREDIT EASE;MOLO;131125;1725;FEMALE;13000;2000;4;5150;51125;261125;0;0;Manufacturing;Green Grocery (Fruit/Vegetables);2012
932723;5000;1500;0;11/20/2025;5 WEEKS CREDIT EASE;MOLO;120225;1719;FEMALE;12000;2000;4;6400;31125;201125;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
897779;4000;1250;0;9/19/2025;5 WEEKS CREDIT EASE;MOLO;100325;1713;FEMALE;4000;2500;4;5250;190925;31025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2021
892808;5000;1500;0;9/23/2025;5 WEEKS CREDIT EASE;ENGINEER;240925;1702;FEMALE;7000;3000;4;6500;230925;221025;0;0;Personal Services ;Barber Shop;2015
912323;5000;1500;0;10/22/2025;5 WEEKS CREDIT EASE;ENGINEER;281025;1702;FEMALE;7000;3000;4;6500;221025;111125;0;0;Agriculture ;Green Grocery (Fruit/Vegetables);2019
892291;6000;1750;0;9/18/2025;5 WEEKS CREDIT EASE;MOLO;240925;1700;FEMALE;7000;2000;4;7750;180925;101125;0;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
890900;4000;1250;0;9/19/2025;5 WEEKS CREDIT EASE;MOLO;220925;1698;MALE;10000;2800;4;5250;190925;101025;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2018
898467;8000;2250;0;9/22/2025;5 WEEKS CREDIT EASE;ENGINEER;100425;1695;FEMALE;13000;2000;4;10250;120925;290925;0;0;Food & Hospitality;Bakery (Bread & Confectionaries);2019
890418;5000;1500;0;8/30/2025;5 WEEKS CREDIT EASE;ENGINEER;200925;1695;FEMALE;13000;2000;4;6500;300825;120925;0;0;Transportation ;Taxi & Rental Services;2020
888786;5000;1500;0;8/26/2025;5 WEEKS CREDIT EASE;ENGINEER;170925;1690;FEMALE;9000;2500;4;6500;130825;260825;0;0;Food & Hospitality;Dry cleaning/Laundry;2011
881011;4000;1250;0;8/21/2025;5 WEEKS CREDIT EASE;ENGINEER;90225;1675;FEMALE;8000;2000;4;5250;210825;260925;0;30;Agriculture, Forestry & Fishing;Green Grocery (Fruit/Vegetables);2019
879418;5000;1500;0;8/15/2025;5 WEEKS CREDIT EASE;ENGINEER;290825;1672;MALE;9000;2000;4;6500;150825;230925;0;20;Food & Hospitality;Meat Vendor-Butchery;2015
906786;5000;1500;0;11.10.2025;5 WEEKS CREDIT EASE;ENGINEER;181025;1672;MALE;9000;2000;4;6500;230925;171025;0;0;Food & Hospitality;Food Kiosks;2014
877507;4000;1250;0;8/15/2025;5 WEEKS CREDIT EASE;MOLO;270825;1662;FEMALE;9000;3000;4;5250;150825;70925;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2016
877397;5000;1500;0;8/13/2025;5 WEEKS CREDIT EASE;ENGINEER;260825;1661;MALE;10000;2500;4;6500;130825;260825;0;0;Business & Information;Not defined;2017
927779;5000;1500;0;11/15/2025;5 WEEKS CREDIT EASE;ENGINEER;241125;1661;MALE;10000;2500;4;6500;211025;211125;0;0;Agriculture ;Farming-Animal Products;2018
876741;5000;1500;0;8/14/2025;5 WEEKS CREDIT EASE;ENGINEER;250825;1660;FEMALE;14000;2000;4;6500;140825;40925;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
876083;5000;1500;0;09.08.2025;5 WEEKS CREDIT EASE;MOLO;250825;1659;FEMALE;9000;1800;4;6500;170925;31025;0;20;Fashion & Beauty Products;Second Hand Clothes;2019
877025;5000;1500;0;8/15/2025;5 WEEKS CREDIT EASE;ENGINEER;260825;1642;FEMALE;7000;2500;4;6500;300825;140925;0;40;Hospitality & Tourism;Food Kiosks;2017
880576;6000;1750;0;8/18/2025;5 WEEKS CREDIT EASE;MOLO;90225;1640;MALE;10000;3000;4;7750;50825;250825;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
867304;4000;1250;0;7/29/2025;5 WEEKS CREDIT EASE;MOLO;81225;1640;MALE;10000;3000;4;5250;210725;50825;0;0;Food & Hospitality;Retail Shop;2011
889782;8000;2250;0;10.09.2025;5 WEEKS CREDIT EASE;MOLO;190925;1618;FEMALE;9000;2500;4;10250;70925;121125;0;10;Fashion & Beauty Products;Farming-Animal Products;2020
888467;7000;2000;0;10.09.2025;5 WEEKS CREDIT EASE;MOLO;170925;1608;FEMALE;8000;1500;4;2400;91025;311025;0;50;Food & Hospitality;Bar/ Restaurant;2015
844044;5000;1500;0;6/17/2025;5 WEEKS CREDIT EASE;ENGINEER;240625;1581;MALE;7000;2000;4;6500;170625;70725;0;0;General Hardware & Electronics;Motor Vehicle/Bike Repair;2016
866889;6000;1750;0;12.08.2025;5 WEEKS CREDIT EASE;MOLO;81125;1579;MALE;9000;2000;4;5100;131125;281125;0;10;Human Health & Animal Services;Private Health Services;2011
851301;6000;1750;0;07.07.2025;5 WEEKS CREDIT EASE;ENGINEER;71025;1571;FEMALE;9000;2000;4;7750;300525;190625;0;0;Food & Hospitality;Retail Shop;2024
904807;7000;2000;0;9/29/2025;5 WEEKS CREDIT EASE;MOLO;151025;1564;MALE;12000;2000;4;9000;290925;271125;0;20;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
829518;6000;1750;0;5/17/2025;5 WEEKS CREDIT EASE;MOLO;240525;1530;MALE;10000;2500;4;7750;170525;70625;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2015
830998;6000;1750;0;5/20/2025;5 WEEKS CREDIT EASE;ENGINEER;280525;1494;MALE;0;2500;4;7750;140525;100625;0;0;Food & Hospitality;Retail Shop;2022
820101;5000;1500;0;4/23/2025;5 WEEKS CREDIT EASE;ENGINEER;50225;1494;MALE;0;2500;4;6500;230425;140525;0;0;Food & Hospitality;Cereals;2020
886013;5000;1500;0;03.09.2025;5 WEEKS CREDIT EASE;ENGINEER;91225;1473;MALE;8000;2500;4;6500;180325;240425;0;10;Natural Resources/Environmental ;Firewood & Charcoal Vendor;2019
893150;7000;2000;0;9/16/2025;5 WEEKS CREDIT EASE;MOLO;250925;1464;MALE;12600;2500;4;9000;100725;140825;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2013
830521;6000;1750;0;11.07.2025;5 WEEKS CREDIT EASE;MOLO;270525;1462;MALE;8000;0;4;4230;190925;41025;0;20;Personal Services ;Building & Construction Materials;2018
811352;5000;1500;0;3/24/2025;5 WEEKS CREDIT EASE;ENGINEER;150425;1460;MALE;7000;2500;4;6500;240325;160425;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
856286;7000;2000;0;7/14/2025;5 WEEKS CREDIT EASE;MOLO;210725;1459;MALE;14000;2800;4;9000;60725;280725;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2023
807875;5000;1500;0;03.04.2025;5 WEEKS CREDIT EASE;MOLO;40425;1452;FEMALE;13000;3000;4;6500;130325;30425;0;10;Agriculture ;Farming-Animal Products;2016
862705;4000;1250;0;06.08.2025;5 WEEKS CREDIT EASE;ENGINEER;80125;1449;MALE;17000;2500;4;5250;30325;20425;0;0;Food & Hospitality;Green Grocery (Fruit/Vegetables);2013
807183;5000;1500;0;3/18/2025;5 WEEKS CREDIT EASE;MOLO;40225;1448;MALE;9000;2500;4;6500;180325;10425;0;0;Food & Hospitality;Food Kiosks;2023
822029;5000;1500;0;08.05.2025;5 WEEKS CREDIT EASE;ENGINEER;50825;1443;MALE;7000;2000;4;3500;80525;50625;0;20;Manufacturing;Green Grocery (Fruit/Vegetables);2021
801918;5000;1500;0;3/13/2025;5 WEEKS CREDIT EASE;MOLO;200325;1440;MALE;0;2500;4;6500;130325;290325;0;0;Food & Hospitality;Retail Shop;2017
789059;5000;1500;0;01.02.2025;5 WEEKS CREDIT EASE;ENGINEER;21225;1411;MALE;8800;1800;4;6500;50125;210125;0;0;Food & Hospitality;Bar/ Restaurant;2019
788154;5000;1500;0;03.02.2025;5 WEEKS CREDIT EASE;ENGINEER;21025;1407;FEMALE;8800;2500;4;6500;250325;30425;0;40;Personal & Professional Services;Beauty Salon;2018
820374;10000;3850;0;5/19/2025;7 WEEKS CREDIT EASE;ENGINEER;170525;1403;MALE;11400;2500;4;13850;150525;20725;0;30;Food & Hospitality;Green Grocery (Fruit/Vegetables);2017
786760;5000;1500;0;1/30/2025;5 WEEKS CREDIT EASE;ENGINEER;20725;1401;MALE;7500;2500;4;6500;50325;260325;0;50;Food & Hospitality;Green Grocery (Fruit/Vegetables);2019
